1198, 1249, 64, 9
1199, 830, 52, 7
1200, 953, 56, 4
1201, 940, 86, 9
1202, 1952, 37, 3
1203, 467, 47, 6
1204, 1639, 77, 5
1205, 929, 97, 4
1206, 1968, 76, 9
1207, 1396, 82, 6
1208, 650, 26, 3
1209, 515, 30, 8
1210, 366, 39, 2
1211, 804, 24, 5
1212, 111, 74, 8
1213, 1350, 97, 9
1214, 186, 1, 2
1215, 1565, 17, 10
1216, 1797, 16, 7
1217, 1770, 36, 7
1218, 357, 15, 7
1219, 358, 67, 2
1220, 823, 40, 9
1221, 993, 65, 7
1222, 895, 30, 7
1223, 218, 67, 8
1224, 55, 13, 5
1225, 1899, 82, 6
1226, 1175, 46, 2
1227, 565, 22, 3
1228, 179, 2, 6
1229, 1962, 39, 6
1230, 85, 26, 3
1231, 1659, 24, 6
1232, 666, 88, 2
1233, 361, 90, 9
1234, 1130, 21, 10
1235, 423, 7, 5
1236, 783, 43, 9
1237, 1381, 67, 2
1238, 129, 13, 2
1239, 1247, 35, 9
1240, 1882, 24, 1
1241, 1294, 22, 2
1242, 1685, 52, 1
1243, 1420, 62, 9
1244, 1846, 54, 5
1245, 261, 55, 1
1246, 923, 1, 7
1247, 1371, 47, 6
1248, 473, 77, 10
1249, 70, 62, 3
1250, 597, 16, 4
1251, 988, 36, 1
1252, 84, 26, 1
1253, 145, 27, 5
1254, 881, 24, 4
1255, 1923, 98, 3
1256, 919, 21, 4
1257, 999, 97, 1
1258, 5, 58, 4
1259, 727, 64, 4
1260, 1888, 15, 3
1261, 1552, 62, 1
1262, 966, 17, 3
1263, 262, 64, 5
1264, 1397, 87, 8
1265, 1043, 48, 2
1266, 874, 38, 9
1267, 1424, 7, 6
1268, 1464, 56, 6
1269, 1446, 62, 7
1270, 542, 1, 6
1271, 876, 70, 9
1272, 889, 64, 3
1273, 399, 20, 6
1274, 1910, 24, 8
1275, 1804, 20, 6
1276, 1066, 88, 5
1277, 714, 60, 1
1278, 49, 64, 8
1279, 738, 1, 6
1280, 681, 8, 4
1281, 1165, 81, 4
1282, 1521, 26, 8
1283, 1699, 29, 1
1284, 1845, 96, 1
1285, 514, 29, 2
1286, 355, 60, 7
1287, 1601, 94, 8
1288, 432, 42, 9
1289, 779, 42, 3
1290, 1567, 85, 2
1291, 846, 92, 9
1292, 327, 68, 1
1293, 283, 77, 5
1294, 820, 31, 9
1295, 894, 69, 9
1296, 1697, 39, 10
1297, 207, 4, 2
1298, 1557, 51, 8
1299, 1561, 65, 10
1300, 600, 7, 9
1301, 1364, 83, 9
1302, 1098, 58, 10
1303, 230, 36, 4
1304, 1549, 77, 8
1305, 1315, 44, 5
1306, 265, 27, 5
1307, 996, 66, 5
1308, 948, 85, 4
1309, 1887, 3, 5
1310, 1479, 0, 8
1311, 1486, 32, 1
1312, 1412, 67, 8
1313, 183, 22, 3
1314, 1493, 8, 5
1315, 1485, 70, 5
1316, 734, 20, 8
1317, 1976, 83, 3
1318, 415, 24, 3
1319, 632, 16, 9
1320, 1684, 49, 5
1321, 719, 31, 5
1322, 1206, 68, 2
1323, 104, 48, 6
1324, 698, 89, 4
1325, 1335, 22, 6
1326, 652, 35, 6
1327, 1085, 49, 6
1328, 1167, 72, 5
1329, 945, 21, 6
1330, 170, 56, 8
1331, 1715, 70, 1
1332, 1982, 47, 4
1333, 589, 93, 4
1334, 1429, 29, 6
1335, 1261, 97, 10
1336, 1297, 52, 4
1337, 1778, 27, 4
1338, 1383, 48, 10
1339, 535, 10, 5
1340, 1787, 57, 10
1341, 95, 42, 3
1342, 763, 57, 4
1343, 1796, 62, 4
1344, 1604, 53, 3
1345, 1079, 16, 5
1346, 1552, 28, 4
1347, 56, 99, 5
1348, 1563, 83, 6
1349, 827, 80, 6
1350, 1252, 94, 9
1351, 394, 58, 6
1352, 1032, 52, 9
1353, 1974, 54, 4
1354, 1675, 19, 2
1355, 603, 98, 8
1356, 238, 18, 3
1357, 1564, 92, 10
1358, 867, 5, 1
1359, 71, 25, 7
1360, 429, 22, 4
1361, 1868, 3, 1
1362, 175, 73, 1
1363, 759, 44, 9
1364, 822, 76, 9
1365, 92, 74, 10
1366, 1923, 55, 1
1367, 382, 18, 4
1368, 523, 18, 4
1369, 275, 29, 10
1370, 942, 53, 4
1371, 185, 12, 2
1372, 1071, 37, 1
1373, 819, 8, 7
1374, 490, 25, 8
1375, 1747, 91, 8
1376, 102, 82, 4
1377, 198, 83, 5
1378, 1054, 34, 7
1379, 1653, 91, 7
1380, 3, 60, 9
1381, 1913, 80, 8
1382, 203, 78, 6
1383, 731, 40, 2
1384, 1727, 97, 1
1385, 1410, 27, 4
1386, 1626, 32, 9
1387, 1545, 44, 9
1388, 538, 44, 4
1389, 174, 47, 3
1390, 738, 82, 3
1391, 1355, 51, 7
1392, 1916, 9, 2
1393, 149, 12, 2
1394, 1458, 92, 7
1395, 385, 34, 1
1396, 781, 12, 4
1397, 658, 5, 10
1398, 1958, 50, 4
1399, 410, 44, 6
1400, 1231, 44, 5
1401, 1637, 93, 8
1402, 1856, 22, 1
1403, 1476, 93, 3
1404, 29, 54, 10
1405, 1740, 17, 3
1406, 678, 23, 9
1407, 533, 7, 7
1408, 1066, 17, 1
1409, 1749, 21, 10
1410, 1041, 7, 2
1411, 1374, 97, 4
1412, 1352, 10, 2
1413, 964, 75, 1
1414, 117, 82, 6
1415, 1989, 39, 8
1416, 1144, 86, 9
1417, 790, 98, 5
1418, 1265, 23, 3
1419, 328, 96, 8
1420, 354, 28, 3
1421, 457, 75, 2
1422, 512, 83, 9
1423, 1046, 72, 10
1424, 1769, 70, 4
1425, 1418, 25, 5
1426, 1611, 0, 4
1427, 908, 27, 3
1428, 1777, 39, 8
1429, 148, 98, 10
1430, 1081, 27, 5
1431, 281, 57, 3
1432, 368, 47, 3
1433, 1669, 55, 2
1434, 1248, 99, 3
1435, 214, 81, 4
1436, 1289, 93, 9
1437, 705, 62, 7
1438, 687, 59, 2
1439, 692, 95, 5
1440, 448, 19, 4
1441, 228, 47, 6
1442, 649, 41, 7
1443, 45, 85, 7
1444, 1026, 63, 5
1445, 1598, 90, 10
1446, 994, 14, 10
1447, 1173, 78, 6
1448, 1526, 23, 9
1449, 1874, 9, 4
1450, 861, 4, 10
1451, 619, 35, 1
1452, 28, 88, 4
1453, 869, 88, 6
1454, 1912, 4, 8
1455, 792, 23, 8
1456, 109, 87, 10
1457, 303, 72, 6
1458, 1461, 81, 6
1459, 1737, 41, 1
1460, 639, 0, 6
1461, 1833, 61, 9
1462, 798, 15, 9
1463, 31, 8, 6
1464, 1467, 93, 9
1465, 482, 9, 9
1466, 1978, 80, 2
1467, 1100, 34, 9
1468, 1928, 36, 8
1469, 74, 84, 10
1470, 1347, 68, 2
1471, 1877, 24, 6
1472, 1701, 58, 10
1473, 1157, 25, 2
1474, 1645, 95, 4
1475, 21, 97, 2
1476, 1907, 90, 8
1477, 179, 89, 7
1478, 543, 4, 1
1479, 240, 82, 3
1480, 88, 69, 10
1481, 1600, 49, 3
1482, 1450, 79, 8
1483, 369, 32, 6
1484, 1620, 70, 7
1485, 1965, 6, 7
1486, 492, 93, 10
1487, 234, 82, 2
1488, 1230, 37, 9
1489, 512, 21, 4
1490, 1774, 38, 2
1491, 489, 21, 6
1492, 858, 36, 5
1493, 1940, 98, 2
1494, 814, 90, 4
1495, 141, 28, 1
1496, 325, 65, 8
1497, 1937, 0, 9
1498, 1881, 78, 2
1499, 703, 71, 5
1500, 1475, 25, 8
1501, 497, 18, 6
1502, 1732, 45, 6
1503, 1965, 52, 3
1504, 1210, 9, 6
1505, 1359, 25, 2
1506, 125, 63, 4
1507, 1657, 19, 5
1508, 1553, 48, 10
1509, 560, 4, 5
1510, 1618, 11, 1
1511, 1394, 40, 7
1512, 487, 79, 6
1513, 527, 30, 6
1514, 296, 1, 5
1515, 1459, 76, 4
1516, 88, 77, 1
1517, 605, 19, 2
1518, 1717, 3, 6
1519, 1010, 21, 7
1520, 41, 44, 5
1521, 1919, 33, 4
1522, 978, 43, 2
1523, 1439, 6, 4
1524, 1460, 74, 3
1525, 607, 57, 9
1526, 734, 5, 3
1527, 1866, 39, 8
1528, 770, 49, 2
1529, 1486, 50, 7
1530, 342, 0, 5
1531, 1886, 78, 8
1532, 1857, 27, 1
1533, 539, 94, 8
1534, 1836, 50, 5
1535, 367, 93, 6
1536, 1666, 45, 1
1537, 322, 30, 1
1538, 352, 93, 7
1539, 1701, 57, 8
1540, 1400, 8, 3
1541, 334, 88, 7
1542, 163, 17, 10
1543, 1585, 67, 8
1544, 1206, 7, 6
1545, 118, 94, 5
1546, 1809, 41, 6
1547, 913, 15, 2
1548, 1618, 61, 5
1549, 884, 13, 7
1550, 1244, 97, 7
1551, 116, 77, 1
1552, 1716, 20, 7
1553, 1431, 78, 10
1554, 1776, 65, 8
1555, 273, 31, 1
1556, 141, 92, 5
1557, 400, 14, 9
1558, 401, 74, 4
1559, 705, 92, 6
1560, 269, 37, 8
1561, 1241, 57, 5
1562, 473, 18, 2
1563, 1264, 2, 7
1564, 371, 17, 6
1565, 344, 39, 10
1566, 1962, 95, 9
1567, 591, 55, 3
1568, 1689, 57, 2
1569, 767, 3, 1
1570, 310, 11, 5
1571, 1131, 14, 6
1572, 4, 51, 5
1573, 927, 58, 3
1574, 1392, 54, 9
1575, 525, 44, 4
1576, 1515, 66, 6
1577, 793, 20, 6
1578, 857, 9, 3
1579, 264, 75, 10
1580, 1532, 18, 7
1581, 1980, 26, 6
1582, 301, 73, 4
1583, 724, 27, 5
1584, 2, 80, 8
1585, 1909, 27, 2
1586, 521, 38, 2
1587, 668, 7, 5
1588, 1633, 35, 2
1589, 253, 12, 7
1590, 1248, 40, 7
1591, 289, 19, 6
1592, 251, 71, 9
1593, 622, 85, 2
1594, 594, 45, 3
1595, 1748, 59, 6
1596, 128, 51, 7
1597, 136, 14, 5
1598, 913, 34, 5
1599, 535, 90, 8
1600, 674, 21, 3
1601, 1831, 38, 7
1602, 1296, 50, 6
1603, 1096, 79, 6
1604, 889, 6, 7
1605, 1153, 79, 5
1606, 1503, 10, 2
1607, 720, 80, 10
1608, 1207, 24, 1
1609, 20, 62, 8
1610, 1802, 99, 6
1611, 1448, 53, 4
1612, 95, 72, 10
1613, 1610, 8, 2
1614, 1011, 37, 10
1615, 1896, 46, 2
1616, 76, 20, 2
1617, 794, 91, 9
1618, 398, 95, 10
1619, 1836, 0, 2
1620, 503, 53, 8
1621, 716, 4, 5
1622, 222, 36, 1
1623, 198, 22, 10
1624, 699, 4, 5
1625, 1693, 12, 5
1626, 1648, 37, 2
1627, 697, 23, 5
1628, 44, 15, 8
1629, 1095, 69, 1
1630, 1205, 77, 8
1631, 1593, 16, 8
1632, 241, 10, 1
1633, 1281, 1, 8
1634, 1182, 9, 10
1635, 1244, 56, 2
1636, 335, 18, 9
1637, 688, 73, 5
1638, 1413, 68, 6
1639, 386, 51, 3
1640, 106, 71, 8
1641, 1531, 85, 7
1642, 1674, 47, 5
1643, 1788, 35, 7
1644, 749, 44, 3
1645, 636, 89, 9
1646, 1084, 41, 3
1647, 946, 35, 8
1648, 38, 4, 8
1649, 1, 28, 10
1650, 1663, 56, 10
1651, 873, 25, 6
1652, 271, 66, 7
1653, 1509, 17, 1
1654, 1091, 55, 10
1655, 376, 54, 9
1656, 1449, 13, 3
1657, 399, 45, 7
1658, 24, 0, 3
1659, 1424, 8, 1
1660, 612, 25, 7
1661, 1522, 38, 3
1662, 288, 17, 7
1663, 708, 68, 1
1664, 1622, 74, 7
1665, 752, 23, 3
1666, 1790, 11, 8
1667, 1024, 53, 6
1668, 1623, 55, 7
1669, 484, 46, 7
1670, 1338, 22, 6
1671, 1640, 81, 8
1672, 895, 75, 9
1673, 69, 80, 9
1674, 704, 36, 10
1675, 1449, 25, 5
1676, 1095, 47, 3
1677, 559, 60, 4
1678, 811, 26, 6
1679, 567, 23, 3
1680, 1213, 71, 9
1681, 680, 65, 6
1682, 341, 4, 8
1683, 1801, 90, 8
1684, 583, 76, 7
1685, 1497, 82, 5
1686, 1049, 13, 2
1687, 493, 81, 10
1688, 1500, 70, 6
1689, 1559, 56, 4
1690, 137, 1, 8
1691, 1722, 11, 2
1692, 570, 93, 4
1693, 39, 79, 6
1694, 1610, 25, 1
1695, 1781, 9, 2
1696, 1756, 94, 3
1697, 1031, 59, 1
1698, 1625, 52, 2
1699, 1853, 65, 2
1700, 1112, 78, 5
1701, 1595, 79, 3
1702, 1698, 88, 6
1703, 345, 83, 4
1704, 378, 28, 9
1705, 766, 20, 5
1706, 1285, 98, 10
1707, 18, 95, 1
1708, 1587, 62, 2
1709, 923, 63, 7
1710, 1336, 36, 6
1711, 458, 97, 8
1712, 1537, 10, 6
1713, 1823, 49, 7
1714, 410, 99, 1
1715, 1916, 72, 4
1716, 1103, 20, 10
1717, 442, 0, 3
1718, 1411, 94, 4
1719, 1324, 1, 5
1720, 1827, 55, 2
1721, 131, 21, 2
1722, 1967, 64, 6
1723, 1184, 68, 7
1724, 726, 12, 4
1725, 654, 60, 8
1726, 119, 85, 4
1727, 920, 59, 7
1728, 1884, 29, 8
1729, 139, 38, 5
1730, 1630, 23, 10
1731, 730, 97, 9
1732, 516, 35, 6
1733, 1784, 25, 5
1734, 1861, 84, 9
1735, 1358, 64, 1
1736, 1927, 80, 1
1737, 1456, 96, 9
1738, 1139, 92, 2
1739, 1299, 75, 9
1740, 280, 25, 4
1741, 504, 51, 2
1742, 1209, 46, 4
1743, 1579, 78, 10
1744, 47, 98, 5
1745, 809, 85, 4
1746, 1266, 99, 1
1747, 412, 28, 6
1748, 459, 65, 1
1749, 1161, 58, 10
1750, 669, 6, 1
1751, 1639, 24, 6
1752, 750, 31, 10
1753, 1894, 73, 6
1754, 439, 15, 3
1755, 1322, 98, 7
1756, 1879, 1, 6
1757, 763, 11, 3
1758, 799, 72, 7
1759, 1154, 36, 4
1760, 1115, 92, 1
1761, 1899, 12, 2
1762, 1306, 67, 6
1763, 1824, 84, 2
1764, 52, 82, 6
1765, 1734, 43, 8
1766, 590, 49, 2
1767, 290, 66, 8
1768, 1537, 14, 8
1769, 821, 92, 6
1770, 1686, 52, 8
1771, 885, 7, 5
1772, 392, 61, 5
1773, 1042, 55, 9
1774, 1738, 21, 9
1775, 1196, 26, 9
1776, 688, 78, 9
1777, 1744, 84, 3
1778, 155, 91, 8
1779, 659, 70, 5
1780, 1452, 49, 7
1781, 1678, 49, 9
1782, 843, 24, 7
1783, 1893, 9, 2
1784, 1442, 24, 1
1785, 1527, 79, 7
1786, 383, 23, 9
1787, 747, 31, 4
1788, 292, 87, 2
1789, 1993, 41, 9
1790, 323, 84, 4
1791, 421, 4, 3
1792, 1465, 63, 6
1793, 707, 82, 9
1794, 893, 18, 10
1795, 150, 63, 5
1796, 1140, 44, 7
1797, 735, 47, 5
1798, 1759, 40, 8
1799, 1913, 21, 3
1800, 363, 15, 6
1801, 1629, 2, 10
1802, 1307, 59, 4
1803, 17, 20, 2
1804, 1661, 6, 8
1805, 286, 86, 2
1806, 411, 77, 9
1807, 234, 66, 4
1808, 772, 57, 1
1809, 689, 12, 7
1810, 891, 40, 7
1811, 1852, 27, 3
1812, 549, 38, 4
1813, 541, 42, 8
1814, 1536, 59, 8
1815, 1445, 63, 8
1816, 272, 2, 10
1817, 1766, 15, 3
1818, 402, 82, 4
1819, 1243, 54, 10
1820, 963, 48, 5
1821, 803, 9, 6
1822, 552, 21, 7
1823, 1246, 51, 9
1824, 1957, 67, 6
1825, 494, 48, 1
1826, 1954, 44, 2
1827, 1915, 99, 7
1828, 787, 90, 2
1829, 1801, 67, 8
1830, 1495, 68, 4
1831, 1025, 30, 9
1832, 844, 82, 6
1833, 1180, 34, 8
1834, 1645, 93, 2
1835, 146, 59, 2
1836, 919, 85, 7
1837, 1995, 30, 7
1838, 947, 43, 9
1839, 364, 66, 4
1840, 1063, 0, 7
1841, 1315, 45, 10
1842, 224, 40, 6
1843, 1871, 15, 8
1844, 1602, 8, 6
1845, 323, 50, 10
1846, 1353, 50, 5
1847, 1375, 90, 4
1848, 159, 27, 8
1849, 374, 52, 4
1850, 1716, 79, 2
1851, 893, 8, 7
1852, 744, 84, 8
1853, 311, 93, 3
1854, 1554, 24, 4
1855, 639, 61, 2
1856, 1859, 69, 2
1857, 935, 7, 9
1858, 823, 43, 4
1859, 346, 28, 4
1860, 1097, 82, 5
1861, 1429, 26, 10
1862, 960, 31, 9
1863, 1368, 70, 7
1864, 1033, 63, 5
1865, 750, 22, 10
1866, 860, 19, 5
1867, 1737, 47, 4
1868, 1492, 76, 8
1869, 168, 93, 2
1870, 655, 21, 5
1871, 867, 99, 1
1872, 1407, 39, 8
1873, 31, 32, 7
1874, 375, 20, 6
1875, 523, 70, 10
1876, 336, 56, 7
1877, 102, 71, 10
1878, 1942, 34, 6
1879, 760, 70, 7
1880, 1310, 41, 1
1881, 1302, 74, 5
1882, 1480, 13, 8
1883, 1826, 78, 4
1884, 1314, 43, 8
1885, 1231, 46, 7
1886, 1498, 67, 1
1887, 515, 16, 2
1888, 366, 71, 10
1889, 1588, 46, 2
1890, 1647, 0, 1
1891, 1014, 28, 6
1892, 1088, 9, 2
1893, 604, 87, 6
1894, 22, 69, 10
1895, 1875, 71, 9
1896, 247, 24, 3
1897, 433, 54, 7
1898, 1286, 58, 7
1899, 319, 61, 3
1900, 395, 15, 4
1901, 175, 22, 5
1902, 1814, 61, 1
1903, 754, 51, 9
1904, 1892, 84, 7
1905, 1008, 53, 5
1906, 1990, 20, 1
1907, 648, 29, 5
1908, 373, 71, 5
1909, 1632, 86, 4
1910, 182, 74, 3
1911, 360, 43, 6
1912, 884, 30, 9
1913, 1224, 42, 3
1914, 204, 87, 10
1915, 614, 10, 8
1916, 1979, 19, 9
1917, 389, 17, 2
1918, 318, 11, 3
1919, 180, 16, 3
1920, 1986, 97, 5
1921, 1795, 39, 7
1922, 182, 38, 7
1923, 825, 46, 6
1924, 1277, 85, 10
1925, 1179, 40, 2
1926, 70, 42, 7
1927, 547, 40, 6
1928, 193, 72, 5
1929, 470, 48, 6
1930, 1443, 49, 9
1931, 1219, 21, 9
1932, 1291, 76, 3
1933, 329, 26, 3
1934, 720, 21, 3
1935, 1906, 12, 5
1936, 1242, 60, 6
1937, 578, 67, 3
1938, 1300, 1, 9
1939, 743, 23, 7
1940, 1186, 9, 5
1941, 1340, 88, 3
1942, 163, 62, 5
1943, 284, 79, 5
1944, 1930, 4, 1
1945, 1137, 26, 5
1946, 273, 98, 9
1947, 1242, 42, 1
1948, 1457, 10, 9
1949, 104, 1, 2
1950, 262, 37, 6
1951, 1171, 0, 8
1952, 1057, 85, 8
1953, 1799, 85, 7
1954, 1001, 11, 6
1955, 245, 89, 2
1956, 1444, 98, 5
1957, 1561, 27, 9
1958, 463, 85, 5
1959, 317, 74, 10
1960, 1026, 23, 10
1961, 1500, 80, 2
1962, 739, 30, 1
1963, 1105, 12, 8
1964, 637, 38, 1
1965, 1368, 64, 6
1966, 446, 62, 5
1967, 1284, 12, 10
1968, 241, 35, 6
1969, 507, 62, 8
1970, 1107, 9, 6
1971, 1256, 8, 3
1972, 1185, 24, 5
1973, 1944, 53, 9
1974, 569, 21, 4
1975, 337, 20, 2
1976, 1828, 51, 6
1977, 294, 99, 5
1978, 1886, 4, 4
1979, 1895, 62, 9
1980, 174, 27, 1
1981, 715, 76, 7
1982, 440, 35, 5
1983, 1083, 37, 6
1984, 1574, 69, 1
1985, 1996, 99, 2
1986, 59, 41, 7
1987, 1253, 15, 1
1988, 67, 84, 1
1989, 631, 16, 5
1990, 147, 95, 3
1991, 1688, 97, 9
1992, 402, 89, 8
1993, 1609, 56, 4
1994, 1233, 60, 7
1995, 194, 28, 4
1996, 802, 71, 1
1997, 980, 98, 7
1998, 685, 57, 2
1999, 1041, 97, 4
2000, 548, 68, 4
2001, 1356, 40, 5
2002, 1303, 11, 5
2003, 1359, 26, 1
2004, 1953, 30, 4
2005, 348, 89, 6
2006, 1805, 66, 3
2007, 1417, 42, 8
2008, 1490, 67, 9
2009, 630, 36, 4
2010, 1975, 82, 2
2011, 824, 62, 9
2012, 910, 38, 1
2013, 1996, 67, 6
2014, 656, 15, 1
2015, 7, 98, 4
2016, 1332, 47, 3
2017, 1192, 57, 3
2018, 1873, 72, 8
2019, 958, 36, 9
2020, 1366, 33, 5
2021, 1028, 54, 2
2022, 343, 27, 10
2023, 682, 4, 1
2024, 1932, 14, 10
2025, 704, 9, 5
2026, 1343, 42, 2
2027, 277, 77, 2
2028, 12, 5, 7
2029, 1161, 66, 2
2030, 1721, 12, 8
2031, 1897, 5, 4
2032, 172, 69, 9
2033, 1004, 59, 3
2034, 1445, 63, 8
2035, 338, 85, 3
2036, 1453, 89, 4
2037, 206, 16, 9
2038, 1096, 39, 8
2039, 1842, 68, 10
2040, 1890, 36, 3
2041, 364, 86, 8
2042, 1763, 79, 4
2043, 432, 43, 7
2044, 77, 32, 1
2045, 1614, 8, 7
2046, 277, 41, 10
2047, 1782, 12, 6
2048, 1589, 81, 1
2049, 452, 96, 10
2050, 909, 74, 5
2051, 696, 10, 2
2052, 1519, 77, 7
2053, 447, 7, 8
2054, 1902, 90, 7
2055, 521, 31, 8
2056, 1120, 34, 3
2057, 575, 40, 4
2058, 994, 66, 7
2059, 1969, 36, 9
2060, 11, 11, 5
2061, 1589, 64, 10
2062, 1108, 44, 6
2063, 50, 83, 10
2064, 411, 3, 3
2065, 1789, 78, 9
2066, 1413, 21, 4
2067, 330, 94, 9
2068, 797, 85, 1
2069, 1390, 49, 4
2070, 330, 4, 2
2071, 825, 53, 10
2072, 191, 62, 8
2073, 1005, 71, 2
2074, 1031, 99, 2
2075, 545, 71, 7
2076, 1956, 54, 9
2077, 1067, 41, 3
2078, 1755, 37, 7
2079, 1284, 14, 4
2080, 1937, 36, 7
2081, 579, 14, 7
2082, 389, 32, 2
2083, 850, 56, 7
2084, 1667, 50, 3
2085, 1837, 2, 2
2086, 506, 69, 6
2087, 391, 34, 6
2088, 1904, 36, 5
2089, 1318, 25, 10
2090, 1393, 75, 6
2091, 1894, 17, 7
2092, 1987, 75, 4
2093, 475, 16, 9
2094, 1736, 70, 3
2095, 1766, 46, 2
2096, 293, 84, 10
2097, 83, 87, 2
2098, 514, 97, 3
2099, 396, 89, 10
2100, 759, 45, 5
2101, 1731, 26, 10
2102, 455, 91, 8
2103, 1715, 75, 5
2104, 461, 97, 8
2105, 1548, 79, 8
2106, 385, 77, 9
2107, 727, 80, 5
2108, 64, 32, 5
2109, 32, 57, 6
2110, 295, 86, 9
2111, 93, 45, 9
2112, 153, 88, 6
2113, 1784, 6, 5
2114, 317, 76, 1
2115, 412, 34, 1
2116, 1217, 56, 4
2117, 1427, 17, 4
2118, 1516, 5, 8
2119, 696, 35, 8
2120, 1144, 88, 9
2121, 1663, 6, 6
2122, 1007, 8, 10
2123, 1925, 46, 8
2124, 1526, 23, 8
2125, 1089, 95, 6
2126, 1447, 38, 5
2127, 681, 19, 6
2128, 216, 29, 8
2129, 1043, 40, 7
2130, 1757, 63, 1
2131, 1622, 97, 5
2132, 1742, 30, 8
2133, 1110, 53, 3
2134, 100, 34, 2
2135, 24, 24, 6
2136, 378, 3, 8
2137, 1653, 47, 1
2138, 1128, 53, 3
2139, 474, 79, 5
2140, 706, 27, 10
2141, 1781, 18, 7
2142, 699, 42, 1
2143, 1720, 99, 8
2144, 1237, 6, 9
2145, 1919, 54, 10
2146, 91, 52, 4
2147, 388, 98, 10
2148, 1275, 29, 10
2149, 1860, 14, 7
2150, 1989, 79, 6
2151, 1070, 41, 1
2152, 159, 19, 6
2153, 471, 74, 7
2154, 617, 80, 8
2155, 505, 86, 3
2156, 416, 24, 5
2157, 965, 54, 2
2158, 941, 57, 3
2159, 1219, 47, 8
2160, 1798, 69, 8
2161, 1744, 15, 5
2162, 836, 11, 5
2163, 581, 81, 4
2164, 1331, 18, 7
2165, 3, 18, 1
2166, 343, 71, 7
2167, 1607, 89, 1
2168, 846, 0, 3
2169, 745, 66, 10
2170, 200, 4, 8
2171, 305, 58, 4
2172, 1706, 85, 3
2173, 1592, 41, 6
2174, 790, 69, 10
2175, 469, 7, 2
2176, 883, 38, 1
2177, 733, 77, 2
2178, 1404, 68, 5
2179, 361, 60, 6
2180, 1775, 55, 3
2181, 351, 76, 9
2182, 131, 9, 1
2183, 868, 39, 2
2184, 1527, 30, 2
2185, 1939, 6, 4
2186, 1216, 47, 10
2187, 1984, 23, 2
2188, 219, 26, 8
2189, 566, 63, 9
2190, 1388, 8, 1
2191, 1121, 5, 6
2192, 499, 47, 8
2193, 713, 36, 4
2194, 1482, 47, 7
2195, 303, 74, 2
2196, 1411, 16, 3
2197, 1064, 61, 8
2198, 374, 27, 6
2199, 1844, 3, 10
2200, 808, 28, 4
2201, 426, 18, 10
2202, 551, 68, 1
2203, 1810, 32, 7
2204, 1193, 87, 4
2205, 345, 69, 3
2206, 948, 5, 5
2207, 935, 74, 3
2208, 907, 12, 10
2209, 1482, 20, 8
2210, 1847, 9, 3
2211, 138, 23, 6
2212, 1759, 6, 4
2213, 805, 61, 5
2214, 1718, 57, 6
2215, 1659, 33, 5
2216, 1832, 6, 10
2217, 456, 22, 3
2218, 1448, 83, 5
2219, 1981, 16, 5
2220, 679, 73, 3
2221, 665, 85, 8
2222, 1669, 24, 7
2223, 1105, 72, 2
2224, 1568, 19, 2
2225, 1775, 47, 7
2226, 1915, 12, 9
2227, 1352, 30, 9
2228, 1841, 90, 4
2229, 1309, 15, 6
2230, 1863, 56, 6
2231, 1022, 92, 10
2232, 595, 43, 10
2233, 1027, 99, 8
2234, 1851, 39, 2
2235, 1551, 25, 3
2236, 1316, 23, 1
2237, 769, 93, 6
2238, 1944, 25, 9
2239, 1503, 9, 7
2240, 1768, 99, 2
2241, 127, 58, 1
2242, 1746, 15, 4
2243, 1580, 52, 10
2244, 797, 86, 1
2245, 780, 48, 5
2246, 362, 30, 7
2247, 611, 92, 6
2248, 743, 54, 3
2249, 1198, 94, 7
2250, 1035, 22, 9
2251, 980, 15, 9
2252, 226, 40, 6
2253, 1730, 63, 6
2254, 663, 34, 9
2255, 1520, 48, 6
2256, 566, 53, 1
2257, 450, 96, 10
2258, 1928, 48, 5
2259, 1679, 49, 3
2260, 574, 14, 6
2261, 1237, 94, 8
2262, 1036, 44, 10
2263, 472, 37, 6
2264, 1850, 52, 1
2265, 1113, 14, 5
2266, 943, 67, 3
2267, 856, 56, 3
2268, 810, 45, 2
2269, 437, 60, 1
2270, 1853, 84, 2
2271, 1560, 18, 7
2272, 1324, 30, 5
2273, 1366, 28, 8
2274, 938, 65, 4
2275, 380, 88, 5
2276, 406, 98, 4
2277, 94, 95, 10
2278, 176, 43, 5
2279, 866, 97, 5
2280, 276, 38, 4
2281, 153, 57, 10
2282, 1455, 61, 3
2283, 1092, 57, 1
2284, 758, 92, 1
2285, 281, 23, 7
2286, 1496, 13, 3
2287, 75, 42, 2
2288, 755, 83, 10
2289, 1581, 99, 2
2290, 1869, 50, 7
2291, 848, 70, 3
2292, 1806, 41, 3
2293, 1240, 80, 10
2294, 838, 63, 5
2295, 1112, 88, 8
2296, 1399, 88, 4
2297, 1378, 59, 8
2298, 328, 73, 6
2299, 1763, 85, 7
2300, 365, 38, 1
2301, 1152, 54, 6
2302, 1307, 90, 1
2303, 79, 24, 10
2304, 115, 45, 6
2305, 599, 33, 8
2306, 1990, 26, 1
2307, 976, 22, 1
2308, 1335, 24, 1
2309, 16, 11, 2
2310, 207, 3, 3
2311, 1504, 44, 5
2312, 1997, 0, 7
2313, 115, 14, 10
2314, 1779, 71, 9
2315, 1287, 25, 7
2316, 1336, 20, 2
2317, 1304, 69, 1
